Time,LFHD_X,LFHD_Y,LFHD_Z,RFHD_X,RFHD_Y,RFHD_Z,LBHD_X,LBHD_Y,LBHD_Z,RBHD_X,RBHD_Y,RBHD_Z,C7_X,C7_Y,C7_Z,T10_X,T10_Y,T10_Z,CLAV_X,CLAV_Y,CLAV_Z,STRN_X,STRN_Y,STRN_Z,RBAK_X,RBAK_Y,RBAK_Z,LSHO_X,LSHO_Y,LSHO_Z,LUPA_X,LUPA_Y,LUPA_Z,LELB_X,LELB_Y,LELB_Z,LFRM_X,LFRM_Y,LFRM_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,LFIN_X,LFIN_Y,LFIN_Z,RSHO_X,RSHO_Y,RSHO_Z,RUPA_X,RUPA_Y,RUPA_Z,RELB_X,RELB_Y,RELB_Z,RFRM_X,RFRM_Y,RFRM_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,RFIN_X,RFIN_Y,RFIN_Z,LASI_X,LASI_Y,LASI_Z,RASI_X,RASI_Y,RASI_Z,LPSI_X,LPSI_Y,LPSI_Z,RPSI_X,RPSI_Y,RPSI_Z,LTHI_X,LTHI_Y,LTHI_Z,LKNE_X,LKNE_Y,LKNE_Z,LTIB_X,LTIB_Y,LTIB_Z,LANK_X,LANK_Y,LANK_Z,LHEE_X,LHEE_Y,LHEE_Z,LTOE_X,LTOE_Y,LTOE_Z,RTHI_X,RTHI_Y,RTHI_Z,RKNE_X,RKNE_Y,RKNE_Z,RTIB_X,RTIB_Y,RTIB_Z,RANK_X,RANK_Y,RANK_Z,RHEE_X,RHEE_Y,RHEE_Z,RTOE_X,RTOE_Y,RTOE_Z
4.32083333333333,61.7627,154.852,1647.24,-82.4854,152.559,1631.18,52.2685,304.941,1554.09,-53.2775,310.385,1546.85,-8.63858,311.936,1439.19,-25.2594,366.507,1178.83,9.48592,158.621,1350.04,8.72976,108.322,1149.85,-111.023,369.331,1337.24,168.101,272.984,1399.93,263.726,374.951,1295.98,325.987,467.339,1203.32,340.702,411.785,1102.91,277.67,328.256,1007.26,335.163,366.619,972.299,347.899,274.539,968.573,-169.007,234.205,1404.97,-309.899,270.121,1248.75,-362.789,258.371,1151.25,-280.196,122.521,1079.32,-197.921,100.742,1083.4,-246.936,74.8603,1032.01,-205.258,10.581,1075.54,92.6902,227.749,974.372,-126.328,226.069,955.475,25.7072,405.963,1043.04,-39.282,398.918,1050.1,125.249,188.958,624.247,101.482,136.167,491.918,79.3634,98.9044,273.715,41.6923,52.7769,110.131,-20.7214,104.032,70.7113,21.7554,-117.715,145.716,-176.11,420.558,678.561,-146.158,506.86,532.908,-151.686,609.582,575.511,-97.5632,841.003,679.909,-47.6026,809.513,741.703,-39.4529,1005.22,602.867
4.325,61.977,154.854,1643.75,-82.2715,152.736,1627.62,52.7055,304.877,1550.4,-52.8224,310.452,1543.15,-7.63479,312.147,1435.67,-24.8848,367.046,1175.32,9.41338,158.448,1346.18,8.39524,108.823,1145.93,-110.116,369.933,1333.9,168.966,272.27,1395.93,265.749,372.601,1291.15,329.362,463.394,1198.18,343.493,406.331,1098.64,279.458,322.006,1004.6,337.373,359.206,969.112,349.201,266.999,967.081,-168.858,234.62,1401.35,-309.78,272.851,1245.62,-362.913,262.579,1147.92,-282.991,127.654,1071.02,-200.9,104.882,1073.37,-250.906,80.9433,1021.94,-209.905,15.1215,1063.49,92.977,228.382,971.041,-126.185,226.385,952.751,25.4046,406.622,1040.01,-39.5899,399.768,1046.66,124.042,190.997,621.208,100.608,139.944,487.385,77.9969,106.508,268.484,39.8542,64.4404,104.853,-22.5959,116.948,67.5928,18.7492,-106.905,134.956,-177.389,417.43,673.688,-149.079,500.654,527.715,-153.915,600.69,572.912,-99.6222,827.916,684.898,-49.7938,794.733,746.042,-41.8584,994.145,612.87
4.32916666666667,62.1677,154.842,1640.16,-82.082,152.911,1623.97,53.1329,304.791,1546.59,-52.3762,310.505,1539.33,-6.62167,312.363,1432.05,-24.488,367.594,1171.7,9.32462,158.245,1342.19,8.0557,109.34,1141.84,-109.141,370.565,1330.44,169.839,271.536,1391.84,267.809,370.111,1286.21,332.837,459.135,1192.89,346.28,400.469,1094.32,281.119,315.359,1002.04,339.473,351.275,965.994,350.272,258.983,965.745,-168.704,235.045,1397.62,-309.628,275.681,1242.42,-363.041,266.927,1144.52,-285.88,133.103,1062.64,-204.001,109.368,1063.27,-254.972,87.428,1011.83,-214.729,20.0852,1051.36,93.3347,229.085,967.593,-125.997,226.768,949.89,25.0233,407.354,1036.87,-39.9473,400.628,1043.12,122.94,193.226,618.007,99.7728,143.764,482.753,76.6418,114.451,263.284,38.0596,77.0469,99.8873,-24.3429,130.932,64.9172,15.4556,-95.1977,123.58,-178.753,414.103,668.612,-152.138,494.103,522.349,-156.281,591.436,569.912,-101.67,814.312,689.053,-51.9339,779.533,749.527,-44.3891,982.359,621.914
4.33333333333333,62.3317,154.818,1636.51,-81.92,153.087,1620.25,53.5511,304.685,1542.69,-51.9384,310.548,1535.41,-5.59999,312.584,1428.34,-24.0733,368.153,1167.99,9.21774,158.015,1338.07,7.71229,109.876,1137.6,-108.091,371.232,1326.9,170.718,270.783,1387.69,269.894,367.483,1281.21,336.389,454.558,1187.5,349.035,394.195,1089.99,282.625,308.323,999.612,341.434,342.825,962.992,351.079,250.5,964.614,-168.546,235.485,1393.79,-309.44,278.615,1239.16,-363.162,271.419,1141.08,-288.847,138.867,1054.25,-207.208,114.201,1053.15,-259.116,94.3094,1001.75,-219.702,25.4738,1039.21,93.7678,229.896,964.057,-125.755,227.226,946.896,24.5638,408.191,1033.65,-40.3625,401.515,1039.5,121.975,195.668,614.613,98.9742,147.597,478.094,75.2817,122.723,258.22,36.3041,90.5803,95.3646,-25.9729,145.928,62.7296,11.9653,-82.5583,111.855,-180.185,410.563,663.352,-155.295,487.163,516.838,-158.784,581.816,566.529,-103.712,800.25,692.376,-54.0375,763.982,752.184,-47.0221,969.913,629.959
4.3375,62.4657,154.78,1632.83,-81.7882,153.265,1616.48,53.9603,304.559,1538.73,-51.5087,310.583,1531.43,-4.57135,312.813,1424.59,-23.646,368.724,1164.23,9.09032,157.762,1333.88,7.36606,110.435,1133.24,-106.961,371.938,1323.3,171.598,270.011,1383.5,271.987,364.721,1276.18,339.997,449.662,1182.02,351.731,387.51,1085.69,283.951,300.913,997.367,343.229,333.861,960.154,351.592,241.569,963.738,-168.386,235.948,1389.89,-309.21,281.659,1235.89,-363.266,276.058,1137.62,-291.877,144.945,1045.89,-210.503,119.38,1043.07,-263.321,101.578,991.754,-224.794,31.2854,1027.09,94.2786,230.854,960.469,-125.449,227.772,943.777,24.0318,409.17,1030.34,-40.8435,402.448,1035.8,121.168,198.325,611.033,98.2067,151.405,473.501,73.9038,131.328,253.409,34.5877,105.024,91.3975,-27.4921,161.878,61.0444,8.394,-68.9442,100.124,-181.674,406.799,657.937,-158.512,479.79,511.217,-161.421,571.824,562.787,-105.756,785.798,694.879,-56.1222,748.161,754.051,-49.7258,956.872,636.964
4.34166666666667,62.5666,154.729,1629.14,-81.6898,153.448,1612.69,54.3606,304.413,1534.74,-51.0867,310.611,1527.43,-3.53839,313.048,1420.84,-23.2113,369.31,1160.46,8.93929,157.491,1329.62,7.01773,111.02,1128.79,-105.748,372.687,1319.7,172.475,269.22,1379.32,274.074,361.83,1271.16,343.633,444.446,1176.52,354.337,380.417,1081.47,285.07,293.148,995.346,344.828,324.395,957.532,351.782,232.213,963.167,-168.226,236.441,1385.97,-308.932,284.817,1232.63,-363.343,280.846,1134.19,-294.946,151.331,1037.63,-213.864,124.904,1033.09,-267.563,109.221,981.905,-229.971,37.514,1015.09,94.8679,231.997,956.864,-125.075,228.416,940.544,23.4364,410.324,1026.98,-41.3992,403.45,1032.04,120.527,201.179,607.306,97.4619,155.146,469.078,72.5034,140.285,248.963,32.9173,120.355,88.0694,-28.9,178.718,59.8476,4.87353,-54.3128,88.773,-183.206,402.797,652.409,-161.75,471.938,505.529,-164.181,561.452,558.725,-107.811,771.031,696.582,-58.2087,732.154,755.17,-52.4589,943.311,642.881
4.34583333333333,62.6311,154.666,1625.48,-81.6275,153.637,1608.92,54.7522,304.249,1530.76,-50.6722,310.636,1523.43,-2.50486,313.291,1417.11,-22.7744,369.914,1156.72,8.76104,157.208,1325.35,6.66752,111.632,1124.29,-104.449,373.484,1316.11,173.343,268.409,1375.18,276.138,358.812,1266.2,347.272,438.917,1171.01,356.824,372.926,1077.38,285.956,285.049,993.594,346.202,314.445,955.175,351.624,222.465,962.951,-168.071,236.971,1382.04,-308.604,288.095,1229.4,-363.379,285.786,1130.8,-298.034,158.018,1029.52,-217.268,130.764,1023.27,-271.819,117.22,972.271,-235.196,44.1493,1003.27,95.535,233.362,953.283,-124.628,229.17,937.21,22.7885,411.683,1023.6,-42.0397,404.545,1028.23,120.049,204.199,603.504,96.7311,158.792,464.93,71.0869,149.628,244.99,31.3096,136.538,85.4268,-30.189,196.377,59.104,1.5405,-38.6366,78.2002,-184.772,398.538,646.824,-164.975,463.564,499.825,-167.046,550.695,554.389,-109.887,756.036,697.509,-60.3203,716.057,755.596,-55.1718,929.32,647.659
4.35,62.6564,154.59,1621.89,-81.6037,153.833,1605.2,55.1348,304.067,1526.82,-50.2651,310.66,1519.46,-1.47568,313.543,1413.46,-22.3395,370.54,1153.07,8.55135,156.917,1321.1,6.31484,112.275,1119.77,-103.068,374.333,1312.6,174.195,267.576,1371.1,278.162,355.672,1261.34,350.884,433.081,1165.56,359.161,365.054,1073.47,286.585,276.645,992.155,347.32,304.038,953.135,351.096,212.362,963.139,-167.925,237.546,1378.16,-308.22,291.497,1226.25,-363.364,290.878,1127.51,-301.113,164.995,1021.62,-220.69,136.952,1013.67,-276.062,125.554,962.918,-240.432,51.1767,991.708,96.278,234.972,949.769,-124.109,230.047,933.795,22.0986,413.271,1020.2,-42.7772,405.756,1024.41,119.722,207.354,599.718,96.0085,162.336,461.143,69.6734,159.403,241.573,29.7904,153.521,83.4754,-31.3465,214.773,58.764,-1.47625,-21.9186,68.7579,-186.367,393.998,641.255,-168.153,454.63,494.166,-169.993,539.545,549.835,-111.991,740.904,697.69,-62.4824,699.976,755.386,-57.8111,914.997,651.253
4.35416666666667,62.6399,154.501,1618.39,-81.6206,154.038,1601.56,55.5079,303.87,1522.97,-49.8658,310.686,1515.58,-0.456847,313.802,1409.91,-21.9095,371.191,1149.53,8.3055,156.627,1316.91,5.95802,112.948,1115.28,-101.61,375.236,1309.2,175.022,266.719,1367.14,280.13,352.416,1256.61,354.44,426.951,1160.2,361.317,356.822,1069.78,286.935,267.969,991.072,348.151,293.207,951.462,350.178,201.95,963.777,-167.792,238.174,1374.37,-307.776,295.026,1223.21,-363.284,296.124,1124.34,-304.158,172.248,1013.99,-224.103,143.454,1004.35,-280.266,134.196,953.911,-245.638,58.577,980.486,97.094,236.84,946.368,-123.524,231.055,930.32,21.3739,415.097,1016.84,-43.626,407.107,1020.6,119.533,210.624,596.047,95.2926,165.814,457.776,68.2935,169.662,238.763,28.3923,171.235,82.1804,-32.3569,233.815,58.7682,-4.06861,-4.20754,60.7019,-187.99,389.144,635.786,-171.252,445.101,488.621,-172.987,528.001,545.129,-114.128,725.736,697.161,-64.7203,684.023,754.606,-60.3251,900.455,653.62
4.35833333333333,62.5795,154.401,1615.03,-81.6799,154.254,1598.04,55.8704,303.659,1519.26,-49.4753,310.715,1511.82,0.544749,314.067,1406.51,-21.4854,371.869,1146.17,8.01836,156.345,1312.83,5.59413,113.651,1110.86,-100.085,376.191,1305.95,175.815,265.837,1363.33,282.026,349.048,1252.07,357.911,420.542,1154.99,363.265,348.257,1066.37,286.986,259.057,990.388,348.669,281.993,950.204,348.857,191.281,964.908,-167.678,238.861,1370.69,-307.268,298.685,1220.32,-363.127,301.524,1121.34,-307.139,179.761,1006.69,-227.479,150.253,995.376,-284.398,143.12,945.315,-250.778,66.3273,969.673,97.9782,238.96,943.127,-122.881,232.2,926.814,20.6165,417.157,1013.53,-44.6014,408.616,1016.82,119.465,214.013,592.581,94.5882,169.312,454.844,66.985,180.461,236.569,27.1499,189.595,81.4713,-33.2053,253.404,59.0504,-6.16147,14.3981,54.1606,-189.642,383.936,630.511,-174.238,434.945,483.268,-175.992,516.067,540.344,-116.3,710.635,695.96,-67.0576,668.319,753.324,-62.6674,885.806,654.728
4.3625,62.4738,154.29,1611.84,-81.7829,154.481,1594.67,56.2206,303.436,1515.7,-49.0951,310.752,1508.21,1.52159,314.337,1403.29,-21.0654,372.576,1143.03,7.6845,156.078,1308.89,5.21881,114.382,1106.57,-98.5075,377.197,1302.89,176.566,264.925,1359.7,283.835,345.573,1247.74,361.267,413.873,1149.97,364.975,339.392,1063.28,286.72,249.95,990.141,348.845,270.445,949.406,347.123,180.411,966.568,-167.585,239.615,1367.17,-306.695,302.477,1217.6,-362.883,307.074,1118.54,-310.028,187.516,999.788,-230.789,157.327,986.811,-288.43,152.295,937.189,-255.814,74.4006,959.34,98.9233,241.309,940.095,-122.191,233.481,923.309,19.8219,419.432,1010.32,-45.7182,410.296,1013.12,119.505,217.556,589.384,93.9057,172.97,452.313,65.7863,191.849,234.95,26.0949,208.506,81.2515,-33.8804,273.44,59.5402,-7.72204,33.7623,49.1303,-191.326,378.331,625.534,-177.076,424.138,478.192,-178.964,503.757,535.556,-118.504,695.708,694.124,-69.5129,652.992,751.606,-64.8002,871.166,654.55
4.36666666666667,62.3217,154.169,1608.84,-81.9305,154.72,1591.49,56.5564,303.204,1512.35,-48.7274,310.797,1504.8,2.46585,314.609,1400.29,-20.6457,373.312,1140.13,7.29834,155.835,1305.14,4.82614,115.138,1102.46,-96.8963,378.248,1300.06,177.263,263.982,1356.3,285.542,341.995,1243.67,364.481,406.967,1145.18,366.425,330.265,1060.56,286.125,240.693,990.367,348.655,258.618,949.108,344.972,169.403,968.789,-167.518,240.443,1363.85,-306.052,306.399,1215.09,-362.539,312.771,1115.99,-312.796,195.489,993.325,-234.007,164.652,978.709,-292.326,161.688,929.585,-260.71,82.7668,949.55,99.9179,243.846,937.321,-121.472,234.893,919.842,18.9796,421.887,1007.25,-46.9877,412.155,1009.53,119.637,221.323,586.491,93.2609,176.975,450.106,64.731,203.867,233.821,25.2521,227.871,81.4092,-34.3768,293.828,60.1666,-8.76231,53.7321,45.4938,-193.044,372.283,620.962,-179.731,412.664,473.482,-181.858,491.091,530.846,-120.73,681.062,691.694,-72.0961,638.173,749.518,-66.6965,856.646,653.066
4.37083333333333,62.1231,154.038,1606.07,-82.1226,154.97,1588.53,56.8748,302.965,1509.25,-48.3753,310.852,1501.62,3.36972,314.881,1397.54,-20.2195,374.075,1137.53,6.85433,155.622,1301.63,4.40876,115.913,1098.57,-95.2737,379.337,1297.5,177.897,263.001,1353.17,287.135,338.319,1239.89,367.524,399.85,1140.66,367.591,320.921,1058.25,285.19,231.336,991.096,348.078,246.576,949.346,342.404,158.323,971.597,-167.478,241.351,1360.76,-305.34,310.451,1212.84,-362.089,318.609,1113.71,-315.416,203.657,987.351,-237.103,172.2,971.124,-296.055,171.266,922.552,-265.435,91.3929,940.359,100.946,246.517,934.854,-120.741,236.421,916.455,18.0749,424.473,1004.35,-48.4133,414.192,1006.08,119.844,225.414,583.898,92.6729,181.539,448.111,63.8424,216.542,233.064,24.6355,247.597,81.8295,-34.6963,314.476,60.8625,-9.33194,74.1559,43.0519,-194.794,365.755,616.901,-182.168,400.518,469.236,-184.631,478.102,526.299,-122.965,666.799,688.707,-74.8055,623.99,747.117,-68.342,842.343,650.262
4.375,61.8784,153.899,1603.56,-82.3591,155.233,1585.81,57.1722,302.722,1506.41,-48.0423,310.919,1498.7,4.22579,315.15,1395.06,-19.7786,374.86,1135.24,6.34716,155.447,1298.39,3.958,116.702,1094.96,-93.6643,380.452,1295.23,178.458,261.981,1350.32,288.602,334.549,1236.43,370.373,392.549,1136.47,368.457,311.406,1056.38,283.909,221.928,992.356,347.097,234.385,950.15,339.426,147.238,975.009,-167.469,242.344,1357.94,-304.557,314.628,1210.85,-361.523,324.582,1111.74,-317.862,211.994,981.905,-240.053,179.938,964.104,-299.584,180.994,916.127,-269.961,100.244,931.817,101.988,249.257,932.738,-120.016,238.048,913.194,17.0926,427.132,1001.68,-49.9867,416.4,1002.84,120.103,229.948,581.567,92.1617,186.88,446.198,63.1314,229.886,232.541,24.2476,267.599,82.4058,-34.8478,335.307,61.57,-9.50483,94.896,41.561,-196.567,358.717,613.448,-184.356,387.715,465.551,-187.241,464.828,521.998,-125.191,653.013,685.201,-77.6253,610.57,744.45,-69.7367,828.335,646.127
4.37916666666667,61.5888,153.752,1601.33,-82.639,155.505,1583.37,57.4444,302.477,1503.88,-47.733,310.999,1496.07,5.02736,315.414,1392.87,-19.3129,375.658,1133.28,5.7719,155.315,1295.45,3.46419,117.495,1091.66,-92.0935,381.584,1293.29,178.936,260.917,1347.8,289.935,330.69,1233.32,373.006,385.096,1132.63,369.007,301.771,1054.99,282.28,212.523,994.165,345.698,222.117,951.541,336.048,136.216,979.031,-167.49,243.429,1355.41,-303.704,318.923,1209.18,-360.837,330.68,1110.11,-320.11,220.473,977.02,-242.833,187.833,957.691,-302.881,190.838,910.343,-274.26,109.282,923.962,103.019,251.997,931.012,-119.319,239.745,910.112,16.0219,429.798,999.303,-51.6834,418.759,999.855,120.385,235.05,579.431,91.7451,193.188,444.24,62.5951,243.898,232.111,24.0794,287.804,83.0483,-34.8458,356.254,62.2456,-9.36562,115.837,40.7694,-198.347,351.16,610.693,-186.27,374.289,462.525,-189.65,451.316,518.024,-127.384,639.786,681.209,-80.5244,598.026,741.553,-70.8985,814.676,640.66
4.38333333333333,61.256,153.598,1599.39,-82.961,155.785,1581.23,57.6867,302.233,1501.67,-47.4525,311.091,1493.77,5.76881,315.672,1391,-18.812,376.46,1131.66,5.12418,155.23,1292.85,2.91717,118.283,1088.73,-90.5846,382.721,1291.68,179.323,259.804,1345.64,291.126,326.746,1230.59,375.404,377.524,1129.18,369.232,292.069,1054.09,280.308,203.175,996.537,343.874,209.847,953.532,332.287,125.327,983.666,-167.541,244.612,1353.21,-302.785,323.329,1207.83,-360.027,336.893,1108.83,-322.141,229.066,972.721,-245.421,195.849,951.921,-305.917,200.763,905.22,-278.313,118.47,916.824,104.013,254.668,929.703,-118.667,241.482,907.263,14.8617,432.403,997.263,-53.4601,421.241,997.168,120.66,240.832,577.407,91.4358,200.613,442.126,62.2189,258.559,231.652,24.1123,308.153,83.6898,-34.7084,377.267,62.8627,-8.99809,136.888,40.4451,-200.105,343.094,608.709,-187.893,360.3,460.25,-191.829,437.618,514.458,-129.521,627.187,676.764,-83.4577,586.461,738.443,-71.8627,801.388,633.862
4.3875,60.8824,153.439,1597.76,-83.3232,156.072,1579.41,57.8939,301.993,1499.81,-47.2063,311.196,1491.81,6.44592,315.922,1389.46,-18.2658,377.252,1130.38,4.40037,155.195,1290.62,2.30685,119.055,1086.19,-89.1563,383.852,1290.42,179.613,258.641,1343.85,292.17,322.721,1228.24,377.552,369.865,1126.14,369.128,282.353,1053.7,277.998,193.936,999.477,341.621,197.65,956.128,328.162,114.637,988.901,-167.622,245.896,1351.34,-301.8,327.836,1206.83,-359.093,343.208,1107.94,-323.938,237.744,969.024,-247.8,203.947,946.82,-308.667,210.734,900.773,-282.102,127.768,910.424,104.946,257.209,928.824,-118.075,243.224,904.704,13.6253,434.878,995.62,-55.2545,423.809,994.833,120.891,247.378,575.412,91.2386,209.239,439.78,61.9804,273.841,231.072,24.321,328.598,84.288,-34.4545,398.306,63.413,-8.47699,157.985,40.3935,-201.803,334.557,607.552,-189.218,345.828,458.808,-193.754,423.789,511.373,-131.574,615.266,671.892,-86.368,575.953,735.119,-72.6811,788.461,625.744
4.39166666666667,60.4707,153.274,1596.45,-83.7235,156.362,1577.93,58.0606,301.758,1498.3,-47.0005,311.312,1490.22,7.05609,316.167,1388.24,-17.6647,378.019,1129.44,3.59762,155.209,1288.78,1.62392,119.8,1084.07,-87.8209,384.969,1289.51,179.8,257.425,1342.45,293.063,318.622,1226.29,379.44,362.154,1123.54,368.693,272.678,1053.84,275.362,184.861,1002.98,338.942,185.602,959.326,323.695,104.209,994.72,-167.73,247.285,1349.84,-300.756,332.43,1206.19,-358.035,349.611,1107.44,-325.489,246.476,965.937,-249.954,212.088,942.407,-311.109,220.717,897.005,-285.612,137.136,904.771,105.795,259.569,928.369,-117.555,244.933,902.493,12.3437,437.16,994.419,-56.9879,426.415,992.891,121.049,254.728,573.375,91.1478,219.086,437.166,61.8532,289.703,230.318,24.6764,349.102,84.8249,-34.1019,419.344,63.9063,-7.86395,179.086,40.466,-203.396,325.61,607.262,-190.253,330.973,458.268,-195.408,409.888,508.836,-133.52,604.049,666.616,-89.19,566.561,731.564,-73.4168,775.856,616.325
4.39583333333333,60.0239,153.105,1595.47,-84.1594,156.651,1576.8,58.1814,301.532,1497.16,-46.8412,311.438,1489,7.59851,316.405,1387.36,-17.0003,378.746,1128.81,2.71402,155.273,1287.33,0.860502,120.504,1082.39,-86.5817,386.066,1288.95,179.883,256.155,1341.45,293.803,314.453,1224.75,381.061,354.424,1121.39,367.931,263.095,1054.49,272.416,175.999,1007.05,335.845,173.774,963.113,318.915,94.1018,1001.09,-167.865,248.783,1348.69,-299.655,337.1,1205.93,-356.857,356.088,1107.33,-326.786,255.233,963.46,-251.874,220.236,938.693,-313.226,230.676,893.914,-288.836,146.536,899.868,106.548,261.716,928.303,-117.114,246.57,900.689,11.0654,439.196,993.693,-58.5715,429.003,991.377,121.105,262.877,571.254,91.1477,230.104,434.292,61.8112,306.099,229.381,25.1484,369.638,85.3039,-33.6649,440.363,64.3683,-7.20684,200.166,40.5607,-204.834,316.342,607.856,-191.009,315.848,458.678,-196.781,395.971,506.902,-135.334,593.547,660.952,-91.8546,558.312,727.739,-74.1367,763.506,605.633
4.4,59.5453,152.933,1594.82,-84.6284,156.937,1576.03,58.2507,301.316,1496.4,-46.7346,311.574,1488.16,8.07408,316.64,1386.81,-16.2655,379.417,1128.5,1.74862,155.383,1286.3,0.0108506,121.155,1081.16,-85.433,387.137,1288.72,179.859,254.831,1340.87,294.391,310.222,1223.63,382.413,346.707,1119.69,366.852,253.653,1055.65,269.178,167.4,1011.65,332.343,162.238,967.467,313.849,84.37,1007.99,-168.023,250.389,1347.92,-298.504,341.831,1206.04,-355.564,362.622,1107.62,-327.824,263.986,961.587,-253.553,228.352,935.679,-315.007,240.578,891.488,-291.765,155.929,895.706,107.201,263.631,928.566,-116.751,248.101,899.345,9.85343,440.943,993.454,-59.9148,431.514,990.316,121.044,271.775,569.04,91.2136,242.194,431.214,61.8314,322.98,228.294,25.7085,390.186,85.7464,-33.1528,461.355,64.8383,-6.54112,221.212,40.6173,-206.067,306.857,609.333,-191.504,300.569,460.067,-197.867,382.096,505.614,-136.997,583.745,654.91,-94.294,551.209,723.59,-74.9056,751.323,593.705
4.40416666666667,59.0381,152.758,1594.5,-85.1277,157.216,1575.63,58.2633,301.112,1496,-46.6865,311.716,1487.72,8.4852,316.872,1386.59,-15.4544,380.016,1128.49,0.701506,155.534,1285.68,-0.928217,121.738,1080.39,-84.3601,388.183,1288.82,179.728,253.454,1340.71,294.828,305.937,1222.92,383.497,339.033,1118.46,365.466,244.399,1057.31,265.671,159.107,1016.78,328.455,151.055,972.359,308.527,75.0606,1015.36,-168.202,252.103,1347.51,-297.307,346.607,1206.53,-354.16,369.195,1108.3,-328.604,272.705,960.306,-254.987,236.402,933.358,-316.448,250.39,889.71,-294.399,165.278,892.272,107.761,265.314,929.065,-116.464,249.491,898.509,8.78006,442.379,993.693,-60.936,433.884,989.723,120.855,281.34,566.762,91.315,255.222,428.024,61.8961,340.293,227.123,26.332,410.731,86.1873,-32.5691,482.312,65.3667,-5.89203,242.223,40.6081,-207.051,297.273,611.672,-191.758,285.253,462.441,-198.663,368.319,504.998,-138.491,574.61,648.492,-96.4463,545.219,719.047,-75.781,739.202,580.593
4.40833333333333,58.5054,152.582,1594.51,-85.6547,157.484,1575.59,58.2146,300.923,1495.97,-46.7025,311.864,1487.66,8.83543,317.101,1386.7,-14.5627,380.529,1128.75,-0.426124,155.722,1285.47,-1.95705,122.24,1080.07,-83.3407,389.202,1289.21,179.493,252.029,1340.96,295.118,301.609,1222.63,384.317,331.433,1117.68,363.789,235.375,1059.44,261.918,151.161,1022.38,324.204,140.285,977.753,302.981,66.2144,1023.16,-168.4,253.922,1347.46,-296.069,351.414,1207.4,-352.653,375.791,1109.36,-329.128,281.363,959.599,-256.177,244.353,931.714,-317.551,260.081,888.557,-296.737,174.548,889.542,108.249,266.779,929.686,-116.241,250.712,898.219,7.91889,443.496,994.38,-61.5709,436.052,989.605,120.538,291.475,564.482,91.4188,269.039,424.85,61.9932,357.984,225.962,26.999,431.257,86.6707,-31.9122,503.233,66.0127,-5.2772,263.2,40.528,-207.755,287.712,614.833,-191.786,270.011,465.786,-199.169,354.695,505.059,-139.804,566.089,641.694,-98.2598,540.283,714.03,-76.8099,727.027,566.363
4.4125,57.9502,152.405,1594.83,-86.2069,157.738,1575.92,58.1005,300.75,1496.31,-46.7873,312.016,1488,9.12903,317.328,1387.12,-13.5873,380.942,1129.27,-1.63192,155.94,1285.68,-3.07317,122.65,1080.22,-82.3478,390.198,1289.88,179.158,250.561,1341.62,295.266,297.249,1222.73,384.883,323.932,1117.34,361.84,226.619,1062.02,257.949,143.598,1028.44,319.62,129.977,983.607,297.243,57.865,1031.34,-168.613,255.839,1347.77,-294.793,356.235,1208.63,-351.049,382.39,1110.8,-329.405,289.93,959.442,-257.13,252.177,930.724,-318.323,269.62,887.999,-298.784,183.705,887.49,108.691,268.048,930.3,-116.069,251.739,898.499,7.33767,444.303,995.459,-61.7808,437.962,989.957,120.1,302.071,562.292,91.4922,283.496,421.836,62.116,375.997,224.921,27.6948,451.751,87.2465,-31.1759,524.114,66.843,-4.70934,284.149,40.3862,-208.159,278.292,618.76,-191.604,254.951,470.068,-199.387,341.275,505.789,-140.928,558.114,634.503,-99.6956,536.311,708.451,-78.0261,714.67,551.101
4.41666666666667,57.3751,152.229,1595.46,-86.7819,157.974,1576.6,57.9174,300.595,1496.99,-46.9448,312.169,1488.71,9.37047,317.549,1387.84,-12.5264,381.245,1130.04,-2.91236,156.184,1286.27,-4.27144,122.954,1080.8,-81.3524,391.174,1290.81,178.725,249.054,1342.68,295.277,292.869,1223.23,385.205,316.556,1117.45,359.64,218.162,1065.03,253.79,136.448,1034.89,314.734,120.174,989.874,291.342,50.0382,1039.84,-168.838,257.845,1348.4,-293.484,361.056,1210.21,-349.357,388.974,1112.58,-329.442,298.382,959.809,-257.851,259.849,930.356,-318.778,278.979,888.004,-300.547,192.72,886.08,109.118,269.147,930.783,-115.93,252.554,899.358,7.09207,444.821,996.864,-61.5557,439.568,990.769,119.55,313.025,560.296,91.5064,298.46,419.134,62.2619,394.272,224.117,28.4098,472.194,87.9681,-30.3522,544.948,67.9301,-4.19888,305.08,40.2005,-208.26,269.118,623.386,-191.22,240.173,475.235,-199.322,328.108,507.159,-141.857,550.599,626.903,-100.73,533.185,702.221,-79.4484,702.004,534.912
